type,filename,log_hf_ratio,tail_70,tail_80,tail_90,spectral_slope,ela_std,n_freq
REAL,real_00446.jpg,-3.7589001178935884,-5.954026042904617,-5.225492363809751,-3.761326897989616,-4.208947543450461,1.58370397999924,419
REAL,real_00389.jpg,-3.4200460518190883,-6.456633315584416,-5.4857674517611725,-3.028306018232202,-4.855592126425826,2.098533804149236,419
REAL,real_00527.jpg,-3.8677390497624167,-5.491185779441435,-4.546284396800598,-5.918189992091982,-4.656922274435509,0.8400705182693265,419
REAL,real_00946.jpg,-3.7301864793435873,-5.7994116197313454,-4.941402931998942,-2.327970256223026,-4.630588271541433,1.3108191888395226,419
REAL,real_00802.jpg,-3.9568703029193544,-5.142720848217276,-3.624340338702003,-3.0244885634754133,-5.046629518576466,0.9581497834739405,419
REAL,real_00835.jpg,-4.038298412626505,-5.5671308855006325,-4.859240484184545,-4.972104571131697,-4.287762201019255,1.314769159345243,419
REAL,real_00373.jpg,-4.186357912772641,-3.1884575967065394,-1.69154285751051,-1.7492985171869282,-5.2434812915954625,0.6607767334277683,419
REAL,real_00157.jpg,-3.8778963624672507,-5.542317042749793,-4.69184498417919,-6.008028381411376,-4.112801058052487,1.232182434734863,419
REAL,real_00566.jpg,-3.697344820837644,-6.088545040427353,-5.562829121796248,-3.959420055835806,-4.069256224995492,1.3108968370336476,419
REAL,real_01079.jpg,-3.0695296799509637,-6.025634408782319,-5.665638097982551,-6.702142410069211,-3.5424565443567535,1.6846238329019758,419
REAL,real_00113.jpg,-3.495218161459866,-5.011156106394649,-4.079790484074106,-2.1735568135326444,-3.6385765686291354,1.1427046851778615,419
REAL,real_01029.jpg,-3.602207781116753,-5.270930579887039,-4.170324219991536,-2.8411001697939935,-3.7709791966819863,1.3453813499029434,419
REAL,real_00629.jpg,-2.9962661147673932,-4.488354679935429,-4.408988073930286,-2.944961200626904,-3.526300586076464,1.976240227317798,419
REAL,real_00037.jpg,-3.670748895388101,-7.294684481482702,-4.452208824515029,-2.705228709616364,-4.635147844040093,1.2105517232951286,419
REAL,real_01060.jpg,-4.212368797153201,-3.5065493580648863,-1.8906900429340097,-0.5537771692480407,-4.310647937735701,0.6813136419166242,419
REAL,real_00149.jpg,-4.097323906342399,-6.244783096812427,-5.6711854922668765,-4.800838754623411,-4.416414368746748,1.3692597601658087,419
REAL,real_00038.jpg,-3.637997056043429,-6.859888111806578,-6.386004990651335,-6.441445426697179,-3.980191755189994,1.2249920024248326,419
REAL,real_00018.jpg,-3.480818371387753,-6.636311792903357,-5.541600078431478,-4.916208008715925,-4.002435320589787,1.4028371576403589,419
REAL,real_00340.jpg,-3.553899118154747,-5.614854714899889,-3.910761468942614,-3.8391585273253526,-4.088886927372613,1.1477515908025635,419
REAL,real_00285.jpg,-3.836435878535228,-5.5574597098181835,-3.761071864853293,-2.1981085611845192,-4.3863955776842465,1.2035503650590242,419
REAL,real_00227.jpg,-3.0292985063678515,-8.611252831824455,-8.401375559336975,-4.731132232138978,-3.527041499433111,2.1008461239416425,419
REAL,real_00221.jpg,-3.510321098733049,-5.906900426808265,-4.97041253656691,-5.1039781730730605,-3.512968673451277,1.473549830242773,419
REAL,real_00709.jpg,-2.678137883934612,-3.6070283594676895,-3.018865801084448,-0.47578957998848553,-2.5687000090933347,2.2951310124524453,419
REAL,real_00380.jpg,-3.4929471615502194,-5.790830919628315,-4.8438952555911365,-5.150030869431044,-4.034377148952438,1.4248828571252767,419
REAL,real_00488.jpg,-4.111462308158821,-4.020232329557299,-1.6643274344876726,-0.5916635199316451,-5.457523089102958,0.7816118556944398,419
REAL,real_00337.jpg,-3.8657067246228154,-4.841195164131018,-3.4643673268901014,-0.6250122434865037,-4.5738744784886345,1.3048807402892202,419
REAL,real_01037.jpg,-3.0038860173619675,-4.744876042213428,-4.505973521698088,-3.890458121662538,-2.6139354769345258,1.750142945795945,419
REAL,real_00053.jpg,-3.911599967976575,-5.762670272407722,-4.1765427953049565,-3.3239571793876412,-4.603335750679391,1.310985870347067,419
REAL,real_00192.jpg,-3.6519341942515533,-5.468532762909744,-4.339078332589956,0.1101463681499406,-3.729395396693156,1.2680663885775825,419
REAL,real_00767.jpg,-2.421185600767305,-4.164575573732536,-5.456160339868221,-6.6683305745613195,-2.0314388173409585,3.194424428686085,419
REAL,real_00143.jpg,-3.7184591719011775,-5.272779172914509,-4.262242909877529,-2.66639356437057,-4.071268819622873,1.3009319997208943,419
REAL,real_00858.jpg,-3.9672200780053024,-5.948575399856015,-4.95677168885344,-4.194237168110664,-5.53996396697247,1.1882978480231405,419
REAL,real_00072.jpg,-3.8486874895277086,-6.254734312162724,-5.641048855981197,-4.510533389875292,-4.669375570733951,1.099877814996263,419
REAL,real_00370.jpg,-3.9066834390608647,-5.418610518268651,-4.154720598046306,0.16378502386006086,-4.792276877934445,1.1256597377594262,419
REAL,real_00782.jpg,-4.167499954994441,-4.884871534345432,-2.8799345721243075,-1.4735017375943777,-4.9426190536207555,1.1637180833903629,419
REAL,real_00025.jpg,-3.5649413847151874,-7.202898008569709,-7.1932568733801885,-6.743234604561346,-3.5942916747282307,1.608155347382038,419
REAL,real_00909.jpg,-3.3464828319760813,-4.9678553912668475,-4.469948317011515,-3.5791643177368213,-3.1396538957687605,1.5216877325481453,419
REAL,real_00390.jpg,-3.4673014120346055,-5.748352963393774,-5.5183130679325325,-6.036678566107324,-4.080679105191781,1.468320644470603,419
REAL,real_00523.jpg,-3.7348050545914666,-5.994604068621715,-4.383756612920807,-2.0516589675401335,-3.901574043557334,1.100562976011217,419
REAL,real_00482.jpg,-4.54735750802738,-2.946031646302265,-1.0537088874614073,0.8769877677185743,-4.459355065662538,0.9376189545378271,419
REAL,real_00583.jpg,-3.6759333513129633,-6.67595750831491,-5.5731971040006885,-3.743391983098373,-4.901343619907909,1.8328627485249827,419
REAL,real_00444.jpg,-2.886938973996553,-5.59015228205419,-5.163740281884957,-2.861110514345533,-3.4225678213025694,1.793081952285592,419
REAL,real_00463.jpg,-2.6106956003863444,-7.534155679594241,-6.6388447123521805,-3.903503334120042,-3.6865941547784398,2.3038802599776784,419
REAL,real_00538.jpg,-3.515506867158835,-5.934647715212531,-5.399890740203912,-4.481240254797467,-4.4999251083515714,1.45295230609444,419
REAL,real_00621.jpg,-3.9374389346951024,-4.96949258280389,-3.1562394655885155,-1.2044103027181419,-4.551740582629504,1.1852569445854044,419
REAL,real_00354.jpg,-3.8919275745929847,-5.601059122158843,-4.693308645788814,-4.593995672966532,-4.128240192478834,0.848564258462929,419
REAL,real_00555.jpg,-3.6554504493483524,-6.611203780641186,-4.714312034500315,-2.011456153703654,-4.586171236360401,1.4039884030840541,419
REAL,real_00622.jpg,-3.9324209133328907,-5.736021361278646,-4.462101137188043,-2.1182153104751746,-5.6614852669825995,0.9138675887189988,419
REAL,real_00539.jpg,-3.664065620339819,-5.59412073540867,-4.610741408501434,-4.660766680667402,-4.331810498959006,1.1000565158445843,419
REAL,real_00505.jpg,-4.532725064192865,-4.220217448670601,-2.658714515515482,0.024922242645313484,-5.235262095196665,1.0290536795678342,419
REAL,real_00153.jpg,-4.3339279848532595,-3.625749866128064,-1.5938811887146618,-1.295212041225512,-5.4003174359208455,0.751868722443454,419
REAL,real_00209.jpg,-2.900294699853207,-7.13188777111996,-6.6695127149635365,-5.526557485023152,-3.2314813886771763,1.6883277022318437,419
REAL,real_00878.jpg,-4.00483597342594,-5.416173143063687,-3.7789979778303096,-4.6645872002461655,-5.1447797385820175,1.12505391358545,419
REAL,real_00889.jpg,-4.451232896450816,-2.4437780368621254,-1.1341891209699935,-4.50257434122443,-4.583328327226773,0.7453770857737515,419
REAL,real_00544.jpg,-2.954498810418563,-5.143568432075671,-5.537154552718516,-8.457985300457683,-3.091124375124966,1.378847868824786,419
REAL,real_00213.jpg,-4.101917798234158,-5.52180677983918,-4.804003347790179,-3.4384754920048355,-4.511335745316034,1.3656278848927224,419
REAL,real_00570.jpg,-4.077760159279056,-4.747761706226905,-3.054881297401757,0.2329937555149839,-4.3026774800358725,0.9505362731334098,419
REAL,real_01033.jpg,-3.7092209001071774,-6.581407746388466,-5.691763186390467,-4.624677004398729,-4.131633712265913,1.3438566216860148,419
REAL,real_00981.jpg,-3.132132286664395,-5.265545744890864,-4.74168041374301,-0.3569040642838111,-3.358288329113028,1.6147653477801758,419
REAL,real_00939.jpg,-2.7820176943031623,-5.841890545871118,-6.126596138744586,-6.224494696799923,-2.655387945553792,1.7714757318339163,419
REAL,real_00121.jpg,-3.5554573477986184,-5.75216938074583,-5.2591072374178,-4.754242067622011,-4.169164705108068,1.5835090839419308,419
REAL,real_00421.jpg,-4.363456901330698,-4.398618734550702,-2.9788520327090873,-2.6040180946276426,-4.564952043909926,0.7436568627347263,419
REAL,real_00973.jpg,-3.7762581999882654,-3.346421101072184,-1.0723642829455156,-1.4913000541394572,-5.442035678205883,0.8187890083017363,419
REAL,real_00721.jpg,-4.374037532202317,-3.970046223612578,-1.8042359735145035,-1.6990652688902133,-5.5205643508038005,1.1962668852249783,419
REAL,real_01057.jpg,-3.0041747799262426,-5.5614719908589,-4.634324154493397,-2.7397647719542455,-3.593934196106174,1.8655049658668936,419
REAL,real_00791.jpg,-4.488213800039858,-3.491126523773315,-2.0044346251508487,-0.7892659760280242,-5.375688782969778,0.7154790675508229,419
REAL,real_00516.jpg,-2.7482764322084106,-8.712194964930209,-8.628590494634652,-6.271701454602741,-3.914400787333455,2.052595397099511,419
REAL,real_00039.jpg,-4.267350109871417,-4.946482572720781,-3.5268379860648564,-3.8275960401297713,-6.2810577948649655,0.9273691173594049,419
REAL,real_00237.jpg,-2.6533932966236407,-5.1590508682573,-5.782571944278355,-5.566900918800756,-2.641219253893499,1.6593403107350881,419
REAL,real_00778.jpg,-3.1813675357782185,-7.513360677638096,-5.567695193399254,-2.323104220923665,-4.1692563064277035,1.6664745344788074,419
REAL,real_00167.jpg,-3.038129756542221,-5.64941288748245,-5.138607081881093,-2.702899747003105,-3.6649239213205766,1.7039346991541318,419
REAL,real_00905.jpg,-3.6384467450169846,-5.202911131256752,-3.6679066480560722,3.2442907584574665,-3.9051701943331363,1.4903629373744676,419
REAL,real_00624.jpg,-3.230603493815603,-5.441305821867668,-4.4696601214160525,0.666473529631876,-3.4698477921787796,1.9813764374785092,419
REAL,real_00884.jpg,-3.8613952779679868,-6.933408120723539,-4.239736769146685,-2.8493982828325284,-4.897103492093854,1.4082326350039343,419
REAL,real_00626.jpg,-4.10976257799682,-4.614763408066815,-2.294695963366706,-1.8399218314210977,-4.682751493938093,0.8230880929556885,419
REAL,real_00991.jpg,-4.312596702503732,-4.83534013896596,-2.9202129012237323,-1.188708315643355,-5.2304019806158575,0.8908788412998067,419
REAL,real_00456.jpg,-3.0898755835603384,-6.568857678455964,-5.97768686698667,-3.637349204836482,-3.5919603839558785,1.8825856515199093,419
REAL,real_00989.jpg,-3.8069268601174087,-6.375270575579927,-4.89436145078985,-3.331234189859014,-4.486453546663893,1.2446093289356004,419
REAL,real_00501.jpg,-4.4620238305205016,-3.2500679799022976,-2.2253019057908667,-3.217895670238821,-4.72782550881853,0.7571675960291149,419
REAL,real_00597.jpg,-3.8564952228945844,-5.412149074516629,-4.112954149593598,-4.237426293603956,-4.765349095390954,1.2216016428972185,419
REAL,real_00377.jpg,-2.7967558128885353,-7.16637925213398,-6.633778865228804,-4.244305222851133,-3.791567035882936,2.139981330501201,419
REAL,real_00914.jpg,-3.8647205734621863,-5.084522340604566,-4.392846235674034,-3.1612739501117315,-4.026645791132185,1.1770955789373585,419
REAL,real_00530.jpg,-3.4383638223241877,-4.603542558331518,-4.573439831365836,-4.088911053003835,-3.1310111309483366,1.5202714126274053,419
REAL,real_00185.jpg,-4.198882010196199,-5.241425787907935,-2.871619560793857,-2.3750724713634344,-5.664141682598949,0.993987718981533,419
REAL,real_00587.jpg,-4.173161647306608,-4.154705282390936,-2.840869707687227,-2.9728679236888347,-4.505801047227142,1.1402737563871737,419
REAL,real_00959.jpg,-3.5337906525590492,-7.513106539284253,-6.546144260639386,-4.042745060139662,-4.450895721791608,1.7108750651843079,419
REAL,real_00108.jpg,-3.659108416472247,-5.692633348585013,-4.314104594822775,-2.030178271990845,-4.245611384460631,1.2670546285602013,419
REAL,real_01065.jpg,-2.3204102449728254,-6.689418142218251,-7.1767832846619175,-10.117778494010867,-2.6544921669261337,1.6823691310488724,419
REAL,real_00790.jpg,-3.371121976110275,-5.683166004840771,-5.252761169254424,-6.361320882224815,-3.4858603499751055,1.31514878400368,419
REAL,real_01005.jpg,-3.159382440303988,-5.7700380260137765,-6.296203990861849,-6.6053062967419995,-3.36202595993966,1.8281123562399104,419
REAL,real_00136.jpg,-3.5004167232991246,-5.588400704471515,-4.137932789999588,-2.114530810305582,-3.848238180293882,1.194323495159363,419
REAL,real_00118.jpg,-2.7622558522133343,-3.260592047105114,-2.6723088338394607,-0.33312076343429226,-2.675046708038642,1.5925247105147116,419
REAL,real_00187.jpg,-4.634064568636969,-4.584281714027677,-2.707106118504552,-1.804732783335563,-5.794670667562196,1.026962657154492,419
REAL,real_00134.jpg,-3.1973830364000952,-4.8349960801032275,-5.196633640666628,-4.988925210996805,-2.9348078565387077,2.1212479975665772,419
REAL,real_00332.jpg,-4.259262982793627,-3.9716813846774084,-2.7202287021209206,-1.3338660774212259,-4.314774473800515,0.8828327791934996,419
REAL,real_00147.jpg,-3.566881766872646,-7.223117601355126,-6.171510222974492,-8.186407715795657,-4.10183057729962,2.0065297017150985,419
REAL,real_00056.jpg,-3.9081960815328722,-5.54667555959491,-4.177590166931537,-2.0660658019720337,-4.492577568153707,1.2906108999917325,419
REAL,real_00015.jpg,-4.505136579541947,-2.259645887538676,-1.0691871146873113,-1.7724752202598995,-4.609263359062694,0.7525313577245205,419
REAL,real_00784.jpg,-3.963943552867137,-6.64217609840935,-5.943193616168579,-4.148155023984517,-4.67497692368775,1.393913406127719,419
REAL,real_00712.jpg,-4.315188985165009,-5.192739521154936,-3.8634964263643834,-3.4892661455062624,-5.241799061949199,0.9589393081175415,419
REAL,real_00739.jpg,-3.6837809815762257,-6.380723945912896,-3.65931786565371,0.24619368608453895,-4.26168787550381,1.14415802043219,419
REAL,real_00668.jpg,-3.1349469940294807,-6.855123992088499,-6.1884107485461515,-4.3887939443168085,-3.8527413094080294,1.6177318260772997,419
REAL,real_00642.jpg,-3.649701419599347,-6.554567755321089,-5.893312749579132,-4.5517434401457475,-4.849595938348083,1.4249630698265527,419
REAL,real_01058.jpg,-3.372443835010452,-5.748832326671924,-5.319979950744849,-4.625851539097417,-3.3018099479845606,1.52796675024219,419
REAL,real_00983.jpg,-4.155249426967059,-4.31615882688971,-1.9374166178025403,-1.588819411947395,-5.592830246702281,1.3619596094261877,419
REAL,real_00844.jpg,-3.1057068028278825,-6.1307957843131575,-6.275240653991175,-3.84787626822777,-2.0978099332114573,1.8463110078456566,419
REAL,real_00345.jpg,-3.6207415858149625,-6.572744641133397,-3.8262521849375513,-1.7154713833363344,-5.297511108883153,1.2097686952842175,419
REAL,real_00994.jpg,-2.9922536970297378,-6.495301802344965,-6.59730156762013,-4.768210174045407,-3.2161381672118514,1.7966761786548082,419
REAL,real_00294.jpg,-4.030136330054835,-5.001846051722645,-3.092363403358865,-2.047355190968346,-5.618445367790148,1.627658061261509,419
REAL,real_00365.jpg,-4.115648037561701,-5.447362015957343,-4.4236710690828,-3.2581152006759972,-4.536902479818955,0.8744321176578731,419
REAL,real_00211.jpg,-4.072171053309036,-5.7185339772352135,-4.991576975246163,-4.193389959912071,-5.298444089996912,1.0091965197471806,419
REAL,real_00138.jpg,-3.101970257733751,-6.252419307148946,-6.0608703109743525,-6.486788566130417,-3.6057686083073937,1.3484898624974537,419
REAL,real_00026.jpg,-3.74548879326302,-5.473964486834271,-4.200138233737417,-1.4109193918505305,-4.364089510431347,1.1063733252265282,419
REAL,real_00826.jpg,-3.8344918326003623,-5.291298577548613,-3.9640003507701547,-1.4356169324377477,-5.139196505939435,1.0007098015870814,419
REAL,real_00401.jpg,-3.3498013158446756,-5.7837791914694945,-5.431201880763654,-5.753242874740163,-3.334134276167393,1.4409851689351452,419
REAL,real_00573.jpg,-3.940827718529765,-5.2839813708109284,-4.224071199894956,-4.338643327206606,-3.977511723413145,1.1269511121625417,419
REAL,real_00059.jpg,-3.9524937545076875,-5.561376744649574,-4.57152491278775,-3.9434747019844942,-4.63648382358384,0.9759073143347077,419
REAL,real_00470.jpg,-3.9811715480526284,-5.679258459507158,-4.282354680790277,-4.107892912104113,-5.6782927113817605,1.106061690047783,419
REAL,real_00224.jpg,-4.37352272819881,-3.5543678510299457,-2.20377216148487,-2.0620647731202544,-4.814097857602757,0.8053943916348175,419
REAL,real_01004.jpg,-3.219920828348605,-6.414697421330037,-5.958814232791164,-3.887804121742685,-4.005865045406018,2.033632623024926,419
REAL,real_00423.jpg,-3.104299160370338,-6.143734255312678,-7.129489831475835,-4.7051279092795,-3.413795456041755,1.8188267780217757,419
REAL,real_00100.jpg,-3.8520703242648575,-4.843164790045099,-2.5852978962692292,-2.124470176997607,-5.82900026472312,0.8829206991379356,419
REAL,real_00956.jpg,-3.8414805101935205,-6.166184388966254,-4.456089012107142,-4.202164913871866,-6.167080072222259,1.2412230937739035,419
REAL,real_00565.jpg,-3.945007971866289,-6.519901361993281,-5.349869416021813,-3.5170697789028256,-5.007702350645003,1.686681037264534,419
REAL,real_00005.jpg,-3.1630975636393694,-4.7959802562335225,-4.441306184266047,-3.8636154863753704,-2.909039925281767,1.5685190501417503,419
REAL,real_00083.jpg,-3.353108302642589,-6.177507696589408,-5.60742533279562,-3.16836409374484,-4.032928986498433,1.5870055488945911,419
REAL,real_00378.jpg,-3.224084236538402,-3.511063579079405,-2.777565750455926,-2.208214915908711,-3.1061321974028377,1.5215347628342348,419
REAL,real_00821.jpg,-3.67268751164111,-5.892621619936312,-4.712397720434544,-3.853197709744474,-4.380027741941221,1.300911712588759,419
REAL,real_00645.jpg,-4.135511293665606,-5.493992297835537,-4.226463724791071,-1.9810917005706226,-5.236478261915017,1.0458695417629034,419
REAL,real_00925.jpg,-3.6095268361576456,-5.024639255876189,-4.345462147921269,-4.149824522989137,-3.531219825806643,1.2622543173193035,419
REAL,real_00742.jpg,-3.1174809688596548,-6.703284412550274,-5.833208192872313,-6.88977591493334,-3.9614320707519806,1.4213301998308847,419
REAL,real_00606.jpg,-3.25485138497813,-5.24496160967171,-4.923314093437936,-5.7766474524349025,-3.265119206925985,1.6658050080030162,419
REAL,real_00771.jpg,-3.428179411934004,-5.552306149177562,-4.888294656647084,-3.824969247869144,-3.9094467769117545,1.281550330774326,419
REAL,real_00485.jpg,-3.631248904243974,-5.6922496855756535,-4.732576630055269,-2.9528202925406024,-4.156311740118266,1.4084498957530862,419
REAL,real_00886.jpg,-3.811164598988939,-5.364120437467192,-3.808769441491965,-3.171019906375751,-4.359619978558268,1.4570460862046353,419
REAL,real_00635.jpg,-3.728040881228566,-5.920248992018088,-4.891497078269423,-2.7962083804271267,-4.353965713668254,1.3399204958419992,419
REAL,real_00861.jpg,-4.131587047228188,-3.3847688679688614,-1.5817062743211259,-2.9500642752092694,-5.385886261468401,0.9108962398499652,419
REAL,real_00066.jpg,-3.775419786178054,-6.390721785901792,-5.759043652917648,-6.066373513054425,-4.89324186999263,1.1868755394845962,419
REAL,real_00930.jpg,-3.668715844789192,-6.180787703234623,-6.1561806336341744,-6.415353465767039,-4.528887528036733,1.3133531137792933,419
REAL,real_00617.jpg,-3.9450113652054104,-5.634021284678642,-4.328194699602313,-4.523994607034945,-4.325414991316869,0.9913755390883636,419
REAL,real_00160.jpg,-3.522051780216689,-6.003210935397614,-4.764744492360731,-1.5282098694294977,-4.169504395553039,1.4477657075570107,419
REAL,real_00515.jpg,-3.3037679060203753,-6.6501677797714835,-4.784595667607375,-3.1675431786284305,-2.7597570677901384,1.4260443305550967,419
REAL,real_00204.jpg,-3.6537774302128634,-6.471087210265587,-5.223712191182093,-3.761631130334552,-4.847420264888422,1.4246716567200988,419
REAL,real_00090.jpg,-4.0042297777732925,-5.385450263038638,-4.089035424666915,-5.285245588902445,-4.991423093085906,0.8606946634253253,419
REAL,real_00226.jpg,-3.8141262646292797,-5.891138785574903,-5.1485701418902465,-4.454132331733043,-3.1103497460431635,1.2408744553030866,419
REAL,real_00731.jpg,-3.3892267531758926,-5.700661837093387,-4.503726373428688,-3.012181129352245,-3.9631142649047915,1.3351586070902235,419
REAL,real_01038.jpg,-3.660623124288673,-5.469778992303078,-3.7765986999567582,-2.703176371033728,-4.2010490970179015,1.1015301278046914,419
REAL,real_00702.jpg,-3.7858630325592024,-4.270992538439573,-3.1763792698270157,-1.4924431816589998,-3.49023938909917,1.1507558104605173,419
REAL,real_00837.jpg,-4.150175885924826,-5.669599926538027,-5.151169945350024,-6.272805303452471,-6.090892590131999,0.986974178694737,419
REAL,real_00091.jpg,-3.8274355089571137,-6.06185266371052,-5.068745770667381,-5.314350888306313,-4.667819685917925,1.4047929255890887,419
REAL,real_00577.jpg,-3.1475065943216345,-4.997408522414773,-4.90688642488442,-4.307760271740668,-3.39353285613409,1.4051787153955857,419
REAL,real_00228.jpg,-3.762938514779269,-5.585706347980982,-4.382747048112547,-2.284866452453679,-5.62571517507689,1.2120709813867148,419
REAL,real_00714.jpg,-4.233504882452688,-5.05350580322227,-3.3997311729063844,-3.175290662376403,-5.556363162727795,1.0697769716759127,419
REAL,real_00926.jpg,-3.784185051321012,-3.495831070323441,-1.8983573089393861,1.2488680700092385,-3.7337522815779383,1.433400508492624,419
REAL,real_00609.jpg,-3.747118340140507,-5.206839974577206,-4.0161677761854175,-2.4408982693171346,-3.640137346961657,1.2228359549065897,419
REAL,real_00445.jpg,-4.017193940060381,-5.074954753791551,-3.081632936156661,-0.687369456722311,-5.180188819793414,1.0153325165953415,419
REAL,real_00665.jpg,-3.724849835366757,-5.687323458184968,-4.480871309102826,-3.8563005179773957,-3.957193056969262,1.3658877541838206,419
REAL,real_00473.jpg,-3.8812248541163834,-6.236080421328323,-4.567290771931015,-4.502609703515238,-5.215257689183259,1.3465926809751838,419
REAL,real_00640.jpg,-4.069461826427781,-4.772852037387227,-3.4529858338746395,-3.701373700229777,-5.641999134615937,1.3314663111483176,419
REAL,real_00745.jpg,-4.249330630566801,-4.651116861288841,-2.953574115618992,-2.2359370169806,-5.7065587284718,0.9807722765696707,419
REAL,real_01068.jpg,-3.7285336069046338,-5.589199343673651,-3.860732357639699,-2.352870915440493,-4.752738693255145,1.1425830610589744,419
REAL,real_00102.jpg,-4.188356724563111,-3.57527595811515,-1.6642721063916515,-2.695245218811012,-5.573469195864804,0.7988871797037812,419
REAL,real_00964.jpg,-3.287916140347345,-5.5190160909816965,-4.786398596450413,-2.4635386708795077,-3.3563857876869503,1.4926941574186372,419
REAL,real_00756.jpg,-4.07135659455285,-3.6558217128762447,-2.148261386570176,-1.3976531005064916,-4.531966506218552,0.8307597593119469,419
REAL,real_00060.jpg,-4.285796413621917,-2.857315023731041,-1.0927944501682643,-2.0772861785551022,-5.170597901557549,0.9846858698195186,419
REAL,real_00281.jpg,-3.432376785908452,-5.530294019644739,-5.9164235617886956,-6.2987801071296,-3.5800353132143927,1.3988917438745025,419
REAL,real_00010.jpg,-3.7891567997012783,-5.526371866537311,-4.541854981208918,-3.3240800669532886,-4.625567143867814,1.3269614364348163,419
REAL,real_00346.jpg,-4.391161694222272,-2.495245458094128,-1.4073871078051114,-2.658812374168866,-4.971420553396873,0.7034678007880261,419
REAL,real_00759.jpg,-2.679916451947156,-6.298956389919701,-6.220988720797428,-4.215393087466308,-2.584292158763019,1.9672092607122658,419
REAL,real_00406.jpg,-3.3501001318042714,-6.853385265448652,-5.455062901201817,-3.265498981381956,-4.212634926889599,1.398570480111263,419
REAL,real_00542.jpg,-4.173087005079708,-3.950729293103863,-2.0832536510772277,-0.3336334703763185,-5.528895729683205,1.0399458823726784,419
REAL,real_00950.jpg,-4.291617461755228,-2.230900902176562,-1.1399168323569413,-1.187421673116361,-4.397412050624323,0.7564380067270958,419
REAL,real_00808.jpg,-3.6419679744336495,-6.181313409716965,-5.8059153851746075,-4.528732088403455,-4.209571280382885,1.5788128285492664,419
REAL,real_00962.jpg,-4.052108486446409,-5.2802085980886915,-3.3868741746935322,-1.2346696009293912,-5.213475407235314,1.0579185293260338,419
REAL,real_00273.jpg,-3.5623278691942613,-5.651257931684164,-4.31246176206598,-4.2725678494561405,-3.8392448676916864,1.2227356646538232,419
REAL,real_00673.jpg,-3.0636764778546386,-4.657862849850281,-4.107337521663082,-0.8444467687530903,-3.081429245751847,1.6993343392828293,419
REAL,real_00632.jpg,-3.6134153542843888,-5.062830604555475,-3.487993050092388,-0.7438971246533951,-4.180597751074164,1.8178007509695555,419
REAL,real_00834.jpg,-3.6453517914225944,-4.750791197704615,-2.9424394515766767,-1.5006491823437296,-4.432863404140539,0.9625381662306267,419
REAL,real_00319.jpg,-3.6119585618910093,-5.915324889135593,-4.4826259823581465,-3.3588432980914864,-4.236735408971848,1.3372922230968884,419
REAL,real_00567.jpg,-3.5442176383498634,-4.484125689821161,-3.8354504323488507,-1.667422753013219,-4.255926744495108,1.2616815698514607,419
REAL,real_00951.jpg,-2.8383950767364126,-4.979259720315832,-4.387395441182742,-2.4934645949721306,-2.81864512273839,2.048827006008033,419
REAL,real_00906.jpg,-3.9293969111284595,-5.231704882331737,-3.831970734797521,-3.5938204839762204,-4.36456645036863,1.3938347453564306,419
REAL,real_00424.jpg,-3.729016125486781,-6.481482756954344,-4.304906308691175,-1.8555852942660356,-5.857525823030971,1.4112104716400853,419
REAL,real_01018.jpg,-3.863877795429596,-6.181849380418932,-5.554560211991886,-5.463157780392754,-4.230218524934935,1.7624404325183822,419
REAL,real_00619.jpg,-4.213772501037501,-2.6802503996420755,-1.0092991385260774,-2.017458591150073,-5.438446749425111,0.6927205265178915,419
REAL,real_00773.jpg,-3.967043277980393,-4.890470922263468,-3.414068624949355,-1.3734307216578838,-4.807377593752536,1.205401505761708,419
REAL,real_00301.jpg,-4.053840360019975,-5.608612158226571,-4.02247705383805,-2.7345760492801268,-5.703215244158437,2.206847243662033,419
REAL,real_00201.jpg,-2.866513609139076,-6.003512162509095,-5.128327057249702,-3.2883989039114803,-3.3293432608613704,1.5797963396365622,419
REAL,real_00796.jpg,-3.557685083544264,-6.96056927735402,-4.642380994609564,-3.2009061587201635,-4.850377900668914,1.3852318282291083,419
REAL,real_00328.jpg,-4.0947291451605805,-5.241953374006915,-3.990167557479613,-2.7446004467526777,-4.883440615623649,1.0718308533866736,419
REAL,real_00661.jpg,-3.856254772711715,-6.301592727116797,-4.994474123416118,-3.4299714747333625,-4.6121699236639735,1.2210159001275114,419
REAL,real_00948.jpg,-3.373264227128615,-7.528431303946665,-5.25170841272502,-2.9313770579330183,-4.7097422884791245,1.538211099330451,419
REAL,real_00921.jpg,-3.1254218864615364,-6.466377546970714,-6.284919007429112,-6.517740699089358,-3.56708990390844,2.0103912361392937,419
REAL,real_00824.jpg,-3.823397123717155,-6.848139474162913,-5.188129532149341,-3.9369268939115556,-4.76804011045161,1.2409657073132752,419
REAL,real_00990.jpg,-3.8799283883679294,-5.843995096787846,-5.151780957302164,-2.5372172821569006,-4.378426613392983,2.1372710964862844,419
REAL,real_00199.jpg,-3.4443433871161013,-6.163665453551559,-5.245575553900522,-3.592000038062345,-4.311088817241447,1.815356812933449,419
REAL,real_00980.jpg,-2.9145405760042893,-6.3398475370522105,-5.931557933659297,-5.821034264921219,-4.031515091993967,1.879478660868207,419
REAL,real_00982.jpg,-3.2919784579761635,-4.584637646846637,-3.4609507401945017,-0.46243770793615724,-4.3593538975173765,1.4745977655254308,419
